pdf_url,movie_name_script_slug_conventioned,movie_name_imsdb_conventioned,full_url_imsdb,_merge_imsdb_scriptslug,movie_name_conventioned,movie_name_imsdb_error,error,movie_name_imsdb_conventioned_error,scrapping_url,scrapping_url_extension
https://assets.scriptslug.com/live/pdf/scripts/the-amityville-horror-1979.pdf?v=1729115007,The Amityville Horror,,,left_only,The Amityville Horror,,,,https://assets.scriptslug.com/live/pdf/scripts/the-amityville-horror-1979.pdf?v=1729115007,pdf
,,The Anniversary Party,"https://imsdb.com//scripts//Anniversary-Party,-The.html",right_only,The Anniversary Party,,,,"https://imsdb.com//scripts//Anniversary-Party,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-apartment-1960.pdf?v=1729115007,The Apartment,The Apartment,"https://imsdb.com//scripts//Apartment,-The.html",both,The Apartment,,,,https://assets.scriptslug.com/live/pdf/scripts/the-apartment-1960.pdf?v=1729115007,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-artist-2011.pdf?v=1729115007,The Artist,The Artist,"https://imsdb.com//scripts//Artist,-The.html",both,The Artist,,,,https://assets.scriptslug.com/live/pdf/scripts/the-artist-2011.pdf?v=1729115007,pdf
,,The Assignment,"https://imsdb.com//scripts//Assignment,-The.html",right_only,The Assignment,,,,"https://imsdb.com//scripts//Assignment,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-avengers-2012.pdf?v=1729115007,The Avengers,The Avengers,"https://imsdb.com//scripts//Avengers,-The.html",both,The Avengers,,,,https://assets.scriptslug.com/live/pdf/scripts/the-avengers-2012.pdf?v=1729115007,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-avengers-2012.pdf?v=1729115007,The Avengers,The Avengers,"https://imsdb.com//scripts//Avengers,-The-(2012).html",both,The Avengers,,,,https://assets.scriptslug.com/live/pdf/scripts/the-avengers-2012.pdf?v=1729115007,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-aviator-2004.pdf?v=1729115007,The Aviator,,,left_only,The Aviator,,,,https://assets.scriptslug.com/live/pdf/scripts/the-aviator-2004.pdf?v=1729115007,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-babadook-2011.pdf?v=1729115007,The Babadook,,,left_only,The Babadook,,,,https://assets.scriptslug.com/live/pdf/scripts/the-babadook-2011.pdf?v=1729115007,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-babysitter-2017.pdf?v=1729115007,The Babysitter,,,left_only,The Babysitter,,,,https://assets.scriptslug.com/live/pdf/scripts/the-babysitter-2017.pdf?v=1729115007,pdf
,,The Bachelor Party,"https://imsdb.com//scripts//Bachelor-Party,-The.html",right_only,The Bachelor Party,,,,"https://imsdb.com//scripts//Bachelor-Party,-The.html",html
,,The Back Up Plan,"https://imsdb.com//scripts//Back-up-Plan,-The.html",right_only,The Back Up Plan,,,,"https://imsdb.com//scripts//Back-up-Plan,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-ballad-of-buster-scruggs-2018.pdf?v=1729115007,The Ballad Of Buster Scruggs,,,left_only,The Ballad Of Buster Scruggs,,,,https://assets.scriptslug.com/live/pdf/scripts/the-ballad-of-buster-scruggs-2018.pdf?v=1729115007,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-banshees-of-inisherin-2022.pdf?v=1729115007,The Banshees Of Inisherin,,,left_only,The Banshees Of Inisherin,,,,https://assets.scriptslug.com/live/pdf/scripts/the-banshees-of-inisherin-2022.pdf?v=1729115007,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-batman-2022.pdf?v=1729115008,The Batman,,,left_only,The Batman,,,,https://assets.scriptslug.com/live/pdf/scripts/the-batman-2022.pdf?v=1729115008,pdf
,,The Battle Of Algiers,"https://imsdb.com//scripts//Battle-of-Algiers,-The.html",right_only,The Battle Of Algiers,,,,"https://imsdb.com//scripts//Battle-of-Algiers,-The.html",html
,,The Battle Of Shaker Heights,"https://imsdb.com//scripts//Battle-of-Shaker-Heights,-The.html",right_only,The Battle Of Shaker Heights,,,,"https://imsdb.com//scripts//Battle-of-Shaker-Heights,-The.html",html
,,The Beach,"https://imsdb.com//scripts//Beach,-The.html",right_only,The Beach,,,,"https://imsdb.com//scripts//Beach,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-beach-bum-2019.pdf?v=1729115008,The Beach Bum,,,left_only,The Beach Bum,,,,https://assets.scriptslug.com/live/pdf/scripts/the-beach-bum-2019.pdf?v=1729115008,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-beekeeper-2024.pdf?v=1729115008,The Beekeeper,The Beekeeper,"https://imsdb.com//scripts//Beekeeper,-The.html",both,The Beekeeper,,,,https://assets.scriptslug.com/live/pdf/scripts/the-beekeeper-2024.pdf?v=1729115008,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-beguiled-1971.pdf?v=1729115008,The Beguiled,,,left_only,The Beguiled,,,,https://assets.scriptslug.com/live/pdf/scripts/the-beguiled-1971.pdf?v=1729115008,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-beguiled-2017.pdf?v=1729115008,The Beguiled,,,left_only,The Beguiled,,,,https://assets.scriptslug.com/live/pdf/scripts/the-beguiled-2017.pdf?v=1729115008,pdf
,,The Believer,"https://imsdb.com//scripts//Believer,-The.html",right_only,The Believer,,,,"https://imsdb.com//scripts//Believer,-The.html",html
,,The Best Exotic Marigold Hotel,"https://imsdb.com//scripts//Best-Exotic-Marigold-Hotel,-The.html",right_only,The Best Exotic Marigold Hotel,,,,"https://imsdb.com//scripts//Best-Exotic-Marigold-Hotel,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-bfg-2016.pdf?v=1729115008,The Bfg,,,left_only,The Bfg,,,,https://assets.scriptslug.com/live/pdf/scripts/the-bfg-2016.pdf?v=1729115008,pdf
,,The Big Blue,"https://imsdb.com//scripts//Big-Blue,-The.html",right_only,The Big Blue,,,,"https://imsdb.com//scripts//Big-Blue,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-big-chill-1983.pdf?v=1729115008,The Big Chill,,,left_only,The Big Chill,,,,https://assets.scriptslug.com/live/pdf/scripts/the-big-chill-1983.pdf?v=1729115008,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-big-easy-1986.pdf?v=1729115008,The Big Easy,,,left_only,The Big Easy,,,,https://assets.scriptslug.com/live/pdf/scripts/the-big-easy-1986.pdf?v=1729115008,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-big-lebowski-2004.pdf?v=1729115008,The Big Lebowski,The Big Lebowski,"https://imsdb.com//scripts//Big-Lebowski,-The.html",both,The Big Lebowski,,,,https://assets.scriptslug.com/live/pdf/scripts/the-big-lebowski-2004.pdf?v=1729115008,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-big-short-2015.pdf?v=1729115009,The Big Short,,,left_only,The Big Short,,,,https://assets.scriptslug.com/live/pdf/scripts/the-big-short-2015.pdf?v=1729115009,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-big-sick-2017.pdf?v=1729115009,The Big Sick,The Big Sick,"https://imsdb.com//scripts//Big-Sick,-The.html",both,The Big Sick,,,,https://assets.scriptslug.com/live/pdf/scripts/the-big-sick-2017.pdf?v=1729115009,pdf
,,The Big White,"https://imsdb.com//scripts//Big-White,-The.html",right_only,The Big White,,,,"https://imsdb.com//scripts//Big-White,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-birdcage-1996.pdf?v=1729115009,The Birdcage,,,left_only,The Birdcage,,,,https://assets.scriptslug.com/live/pdf/scripts/the-birdcage-1996.pdf?v=1729115009,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-birds-1963.pdf?v=1729115009,The Birds,The Birds,"https://imsdb.com//scripts//Birds,-The.html",both,The Birds,,,,https://assets.scriptslug.com/live/pdf/scripts/the-birds-1963.pdf?v=1729115009,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-birth-of-a-nation-2016.pdf?v=1729115009,The Birth Of A Nation,,,left_only,The Birth Of A Nation,,,,https://assets.scriptslug.com/live/pdf/scripts/the-birth-of-a-nation-2016.pdf?v=1729115009,pdf
,,The Black Dahlia,"https://imsdb.com//scripts//Black-Dahlia,-The.html",right_only,The Black Dahlia,,,,"https://imsdb.com//scripts//Black-Dahlia,-The.html",html
,,The Blast From The Past,"https://imsdb.com//scripts//Blast-from-the-Past,-The.html",right_only,The Blast From The Past,,,,"https://imsdb.com//scripts//Blast-from-the-Past,-The.html",html
,,The Blind Side,"https://imsdb.com//scripts//Blind-Side,-The.html",right_only,The Blind Side,,,,"https://imsdb.com//scripts//Blind-Side,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/bling-ring-2013.pdf?v=1729114874,The Bling Ring,The Bling Ring,"https://imsdb.com//scripts//Bling-Ring,-The.html",both,The Bling Ring,,,,https://assets.scriptslug.com/live/pdf/scripts/bling-ring-2013.pdf?v=1729114874,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-blob-1988.pdf?v=1729115009,The Blob,,,left_only,The Blob,,,,https://assets.scriptslug.com/live/pdf/scripts/the-blob-1988.pdf?v=1729115009,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-blues-brothers-1980.pdf?v=1729115009,The Blues Brothers,The Blues Brothers,"https://imsdb.com//scripts//Blues-Brothers,-The.html",both,The Blues Brothers,The Blues Brothers,HTML len = 0 : no content scrapped,The Blues Brothers,https://assets.scriptslug.com/live/pdf/scripts/the-blues-brothers-1980.pdf?v=1729115009,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-bodyguard-1992.pdf?v=1729115009,The Bodyguard,,,left_only,The Bodyguard,,,,https://assets.scriptslug.com/live/pdf/scripts/the-bodyguard-1992.pdf?v=1729115009,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-bonfire-of-the-vanities-1990.pdf?v=1729115009,The Bonfire Of The Vanities,,,left_only,The Bonfire Of The Vanities,,,,https://assets.scriptslug.com/live/pdf/scripts/the-bonfire-of-the-vanities-1990.pdf?v=1729115009,pdf
,,The Book Of Eli,"https://imsdb.com//scripts//Book-of-Eli,-The.html",right_only,The Book Of Eli,,,,"https://imsdb.com//scripts//Book-of-Eli,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/boondock-saints-1999.pdf?v=1729114876,The Boondock Saints,The Boondock Saints,"https://imsdb.com//scripts//Boondock-Saints,-The.html",both,The Boondock Saints,,,,https://assets.scriptslug.com/live/pdf/scripts/boondock-saints-1999.pdf?v=1729114876,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-boondock-saints-ii-all-saints-day-2009.pdf?v=1729115010,The Boondock Saints 2 All Saints Day,,,left_only,The Boondock Saints 2 All Saints Day,,,,https://assets.scriptslug.com/live/pdf/scripts/the-boondock-saints-ii-all-saints-day-2009.pdf?v=1729115010,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-boss-baby-family-business-2021.pdf?v=1729115010,The Boss Baby Family Business,,,left_only,The Boss Baby Family Business,,,,https://assets.scriptslug.com/live/pdf/scripts/the-boss-baby-family-business-2021.pdf?v=1729115010,pdf
,,The Bounty Hunter,"https://imsdb.com//scripts//Bounty-Hunter,-The.html",right_only,The Bounty Hunter,,,,"https://imsdb.com//scripts//Bounty-Hunter,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-bourne-identity-2002.pdf?v=1729115010,The Bourne Identity,The Bourne Identity,"https://imsdb.com//scripts//Bourne-Identity,-The.html",both,The Bourne Identity,,,,https://assets.scriptslug.com/live/pdf/scripts/the-bourne-identity-2002.pdf?v=1729115010,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-bourne-supremacy-2004.pdf?v=1729115010,The Bourne Supremacy,The Bourne Supremacy,"https://imsdb.com//scripts//Bourne-Supremacy,-The.html",both,The Bourne Supremacy,,,,https://assets.scriptslug.com/live/pdf/scripts/the-bourne-supremacy-2004.pdf?v=1729115010,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-bourne-ultimatum-2007.pdf?v=1729115010,The Bourne Ultimatum,The Bourne Ultimatum,"https://imsdb.com//scripts//Bourne-Ultimatum,-The.html",both,The Bourne Ultimatum,,,,https://assets.scriptslug.com/live/pdf/scripts/the-bourne-ultimatum-2007.pdf?v=1729115010,pdf
,,The Box,"https://imsdb.com//scripts//Box,-The.html",right_only,The Box,,,,"https://imsdb.com//scripts//Box,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-boxtrolls-2014.pdf?v=1729115010,The Boxtrolls,The Boxtrolls,"https://imsdb.com//scripts//Boxtrolls,-The.html",both,The Boxtrolls,,,,https://assets.scriptslug.com/live/pdf/scripts/the-boxtrolls-2014.pdf?v=1729115010,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-boy-2016.pdf?v=1729115010,The Boy,,,left_only,The Boy,,,,https://assets.scriptslug.com/live/pdf/scripts/the-boy-2016.pdf?v=1729115010,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-brady-bunch-movie-1995.pdf?v=1729115010,The Brady Bunch Movie,,,left_only,The Brady Bunch Movie,,,,https://assets.scriptslug.com/live/pdf/scripts/the-brady-bunch-movie-1995.pdf?v=1729115010,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-breakfast-club-1985.pdf?v=1729115010,The Breakfast Club,The Breakfast Club,"https://imsdb.com//scripts//Breakfast-Club,-The.html",both,The Breakfast Club,,,,https://assets.scriptslug.com/live/pdf/scripts/the-breakfast-club-1985.pdf?v=1729115010,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-brothers-bloom-2008.pdf?v=1729115011,The Brothers Bloom,The Brothers Bloom,"https://imsdb.com//scripts//Brothers-Bloom,-The.html",both,The Brothers Bloom,,,,https://assets.scriptslug.com/live/pdf/scripts/the-brothers-bloom-2008.pdf?v=1729115011,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-brutalist-2024.pdf?v=1738462790,The Brutalist,The Brutalist,"https://imsdb.com//scripts//Brutalist,-The.html",both,The Brutalist,,,,https://assets.scriptslug.com/live/pdf/scripts/the-brutalist-2024.pdf?v=1738462790,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-burbs-1989.pdf?v=1729115011,The Burbs,,,left_only,The Burbs,,,,https://assets.scriptslug.com/live/pdf/scripts/the-burbs-1989.pdf?v=1729115011,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-burial-2023.pdf?v=1729115011,The Burial,,,left_only,The Burial,,,,https://assets.scriptslug.com/live/pdf/scripts/the-burial-2023.pdf?v=1729115011,pdf
,,The Butterfly Effect,"https://imsdb.com//scripts//Butterfly-Effect,-The.html",right_only,The Butterfly Effect,,,,"https://imsdb.com//scripts//Butterfly-Effect,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-cabin-in-the-woods-2012.pdf?v=1729114881,The Cabin In The Woods,,,left_only,The Cabin In The Woods,,,,https://assets.scriptslug.com/live/pdf/scripts/the-cabin-in-the-woods-2012.pdf?v=1729114881,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-card-counter-2021.pdf?v=1729115011,The Card Counter,,,left_only,The Card Counter,,,,https://assets.scriptslug.com/live/pdf/scripts/the-card-counter-2021.pdf?v=1729115011,pdf
,,The Cell,"https://imsdb.com//scripts//Cell,-The.html",right_only,The Cell,,,,"https://imsdb.com//scripts//Cell,-The.html",html
,,The Change Up,"https://imsdb.com//scripts//Change-Up,-The.html",right_only,The Change Up,,,,"https://imsdb.com//scripts//Change-Up,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-children-of-the-corn-1984.pdf?v=1729115011,The Children Of The Corn,,,left_only,The Children Of The Corn,,,,https://assets.scriptslug.com/live/pdf/scripts/the-children-of-the-corn-1984.pdf?v=1729115011,pdf
,,The Cider House Rules,"https://imsdb.com//scripts//Cider-House-Rules,-The.html",right_only,The Cider House Rules,,,,"https://imsdb.com//scripts//Cider-House-Rules,-The.html",html
,,The Cincinnati Kid,"https://imsdb.com//scripts//Cincinnati-Kid,-The.html",right_only,The Cincinnati Kid,,,,"https://imsdb.com//scripts//Cincinnati-Kid,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-civil-dead-2022.pdf?v=1729115011,The Civil Dead,,,left_only,The Civil Dead,,,,https://assets.scriptslug.com/live/pdf/scripts/the-civil-dead-2022.pdf?v=1729115011,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-color-purple-1985.pdf?v=1729115011,The Color Purple,The Color Purple,"https://imsdb.com//scripts//Color-Purple,-The.html",both,The Color Purple,,,,https://assets.scriptslug.com/live/pdf/scripts/the-color-purple-1985.pdf?v=1729115011,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-color-purple-2023.pdf?v=1729115011,The Color Purple,The Color Purple,"https://imsdb.com//scripts//Color-Purple,-The.html",both,The Color Purple,,,,https://assets.scriptslug.com/live/pdf/scripts/the-color-purple-2023.pdf?v=1729115011,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-comedian-2016.pdf?v=1729115011,The Comedian,,,left_only,The Comedian,,,,https://assets.scriptslug.com/live/pdf/scripts/the-comedian-2016.pdf?v=1729115011,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-conjuring-2013.pdf?v=1729115012,The Conjuring,,,left_only,The Conjuring,,,,https://assets.scriptslug.com/live/pdf/scripts/the-conjuring-2013.pdf?v=1729115012,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-conversation-1974.pdf?v=1729115012,The Conversation,,,left_only,The Conversation,,,,https://assets.scriptslug.com/live/pdf/scripts/the-conversation-1974.pdf?v=1729115012,pdf
,,The Cooler,"https://imsdb.com//scripts//Cooler,-The.html",right_only,The Cooler,,,,"https://imsdb.com//scripts//Cooler,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-cotton-club-1984.pdf?v=1729115012,The Cotton Club,,,left_only,The Cotton Club,,,,https://assets.scriptslug.com/live/pdf/scripts/the-cotton-club-1984.pdf?v=1729115012,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-craft-1996.pdf?v=1729115012,The Craft,,,left_only,The Craft,,,,https://assets.scriptslug.com/live/pdf/scripts/the-craft-1996.pdf?v=1729115012,pdf
,,The Croods,"https://imsdb.com//scripts//Croods,-The.html",right_only,The Croods,,,,"https://imsdb.com//scripts//Croods,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-crow-1994.pdf?v=1729115012,The Crow,The Crow,"https://imsdb.com//scripts//Crow,-The.html",both,The Crow,,,,https://assets.scriptslug.com/live/pdf/scripts/the-crow-1994.pdf?v=1729115012,pdf
,,The Crow City Of Angels,"https://imsdb.com//scripts//Crow-City-of-Angels,-The.html",right_only,The Crow City Of Angels,,,,"https://imsdb.com//scripts//Crow-City-of-Angels,-The.html",html
,,The Crow Salvation,"https://imsdb.com//scripts//Crow-Salvation,-The.html",right_only,The Crow Salvation,,,,"https://imsdb.com//scripts//Crow-Salvation,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-curious-case-of-benjamin-button-2008.pdf?v=1729115012,The Curious Case Of Benjamin Button,The Curious Case Of Benjamin Button,"https://imsdb.com//scripts//Curious-Case-of-Benjamin-Button,-The.html",both,The Curious Case Of Benjamin Button,,,,https://assets.scriptslug.com/live/pdf/scripts/the-curious-case-of-benjamin-button-2008.pdf?v=1729115012,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-cutting-edge-1992.pdf?v=1729115012,The Cutting Edge,,,left_only,The Cutting Edge,,,,https://assets.scriptslug.com/live/pdf/scripts/the-cutting-edge-1992.pdf?v=1729115012,pdf
,,The Damned United,"https://imsdb.com//scripts//Damned-United,-The.html",right_only,The Damned United,,,,"https://imsdb.com//scripts//Damned-United,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-danish-girl-2015.pdf?v=1729115012,The Danish Girl,The Danish Girl,"https://imsdb.com//scripts//Danish-Girl,-The.html",both,The Danish Girl,,,,https://assets.scriptslug.com/live/pdf/scripts/the-danish-girl-2015.pdf?v=1729115012,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-dark-knight-2008.pdf?v=1729115013,The Dark Knight,The Dark Knight,"https://imsdb.com//scripts//Dark-Knight,-The.html",both,The Dark Knight,The Dark Knight,"Webstatus : 404
",The Dark Knight,https://assets.scriptslug.com/live/pdf/scripts/the-dark-knight-2008.pdf?v=1729115013,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-dark-knight-rises-2012.pdf?v=1729115013,The Dark Knight Rises,The Dark Knight Rises,"https://imsdb.com//scripts//Dark-Knight-Rises,-The.html",both,The Dark Knight Rises,,,,https://assets.scriptslug.com/live/pdf/scripts/the-dark-knight-rises-2012.pdf?v=1729115013,pdf
,,The Day The Clown Cried,"https://imsdb.com//scripts//Day-the-Clown-Cried,-The.html",right_only,The Day The Clown Cried,,,,"https://imsdb.com//scripts//Day-the-Clown-Cried,-The.html",html
,,The Day The Earth Stood Still,"https://imsdb.com//scripts//Day-the-Earth-Stood-Still,-The.html",right_only,The Day The Earth Stood Still,,,,"https://imsdb.com//scripts//Day-the-Earth-Stood-Still,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-dead-zone-1983.pdf?v=1729115013,The Dead Zone,,,left_only,The Dead Zone,,,,https://assets.scriptslug.com/live/pdf/scripts/the-dead-zone-1983.pdf?v=1729115013,pdf
,,The Debt,"https://imsdb.com//scripts//Debt,-The.html",right_only,The Debt,,,,"https://imsdb.com//scripts//Debt,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-deer-hunter-1978.pdf?v=1729115013,The Deer Hunter,The Deer Hunter,"https://imsdb.com//scripts//Deer-Hunter,-The.html",both,The Deer Hunter,,,,https://assets.scriptslug.com/live/pdf/scripts/the-deer-hunter-1978.pdf?v=1729115013,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-departed-2006.pdf?v=1729115013,The Departed,The Departed,"https://imsdb.com//scripts//Departed,-The.html",both,The Departed,,,,https://assets.scriptslug.com/live/pdf/scripts/the-departed-2006.pdf?v=1729115013,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-descendants-2011.pdf?v=1729115013,The Descendants,The Descendants,"https://imsdb.com//scripts//Descendants,-The.html",both,The Descendants,,,,https://assets.scriptslug.com/live/pdf/scripts/the-descendants-2011.pdf?v=1729115013,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-descent-2005.pdf?v=1729115013,The Descent,,,left_only,The Descent,,,,https://assets.scriptslug.com/live/pdf/scripts/the-descent-2005.pdf?v=1729115013,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-devil-wears-prada-2006.pdf?v=1729115013,The Devil Wears Prada,The Devil Wears Prada,"https://imsdb.com//scripts//Devil-Wears-Prada,-The.html",both,The Devil Wears Prada,,,,https://assets.scriptslug.com/live/pdf/scripts/the-devil-wears-prada-2006.pdf?v=1729115013,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-devils-advocate-1997.pdf?v=1729115013,The Devils Advocate,,,left_only,The Devils Advocate,,,,https://assets.scriptslug.com/live/pdf/scripts/the-devils-advocate-1997.pdf?v=1729115013,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-devils-rejects-2005.pdf?v=1729115014,The Devils Rejects,,,left_only,The Devils Rejects,,,,https://assets.scriptslug.com/live/pdf/scripts/the-devils-rejects-2005.pdf?v=1729115014,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-disaster-artist-2017.pdf?v=1729115014,The Disaster Artist,,,left_only,The Disaster Artist,,,,https://assets.scriptslug.com/live/pdf/scripts/the-disaster-artist-2017.pdf?v=1729115014,pdf
,,The Distinguished Gentleman,"https://imsdb.com//scripts//Distinguished-Gentleman,-The.html",right_only,The Distinguished Gentleman,,,,"https://imsdb.com//scripts//Distinguished-Gentleman,-The.html",html
,,The Doors,"https://imsdb.com//scripts//Doors,-The.html",right_only,The Doors,,,,"https://imsdb.com//scripts//Doors,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-double-2013.pdf?v=1729115014,The Double,,,left_only,The Double,,,,https://assets.scriptslug.com/live/pdf/scripts/the-double-2013.pdf?v=1729115014,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-driver-1978.pdf?v=1729115014,The Driver,,,left_only,The Driver,,,,https://assets.scriptslug.com/live/pdf/scripts/the-driver-1978.pdf?v=1729115014,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-edge-of-seventeen-2016.pdf?v=1729115014,The Edge Of Seventeen,,,left_only,The Edge Of Seventeen,,,,https://assets.scriptslug.com/live/pdf/scripts/the-edge-of-seventeen-2016.pdf?v=1729115014,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-electrical-life-of-louis-wain-2021.pdf?v=1729115014,The Electrical Life Of Louis Wain,,,left_only,The Electrical Life Of Louis Wain,,,,https://assets.scriptslug.com/live/pdf/scripts/the-electrical-life-of-louis-wain-2021.pdf?v=1729115014,pdf
,,The Elephant Man,"https://imsdb.com//scripts//Elephant-Man,-The.html",right_only,The Elephant Man,,,,"https://imsdb.com//scripts//Elephant-Man,-The.html",html
,,The English Patient,"https://imsdb.com//scripts//English-Patient,-The.html",right_only,The English Patient,,,,"https://imsdb.com//scripts//English-Patient,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-entity-1983.pdf?v=1729115014,The Entity,,,left_only,The Entity,,,,https://assets.scriptslug.com/live/pdf/scripts/the-entity-1983.pdf?v=1729115014,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-event-2022.pdf?v=1729115014,The Event,,,left_only,The Event,,,,https://assets.scriptslug.com/live/pdf/scripts/the-event-2022.pdf?v=1729115014,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-evil-dead-1981.pdf?v=1729115014,The Evil Dead,,,left_only,The Evil Dead,,,,https://assets.scriptslug.com/live/pdf/scripts/the-evil-dead-1981.pdf?v=1729115014,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-exorcist-1973.pdf?v=1729115014,The Exorcist,,,left_only,The Exorcist,,,,https://assets.scriptslug.com/live/pdf/scripts/the-exorcist-1973.pdf?v=1729115014,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-exorcist-iii-1990.pdf?v=1729115015,The Exorcist 3,,,left_only,The Exorcist 3,,,,https://assets.scriptslug.com/live/pdf/scripts/the-exorcist-iii-1990.pdf?v=1729115015,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-expendables-2010.pdf?v=1729115015,The Expendables,,,left_only,The Expendables,,,,https://assets.scriptslug.com/live/pdf/scripts/the-expendables-2010.pdf?v=1729115015,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-fabelmans-2022.pdf?v=1729115015,The Fabelmans,,,left_only,The Fabelmans,,,,https://assets.scriptslug.com/live/pdf/scripts/the-fabelmans-2022.pdf?v=1729115015,pdf
,,The Fabulous Baker Boys,"https://imsdb.com//scripts//Fabulous-Baker-Boys,-The.html",right_only,The Fabulous Baker Boys,,,,"https://imsdb.com//scripts//Fabulous-Baker-Boys,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-faculty-1998.pdf?v=1729115015,The Faculty,,,left_only,The Faculty,,,,https://assets.scriptslug.com/live/pdf/scripts/the-faculty-1998.pdf?v=1729115015,pdf
,,The Family Man,"https://imsdb.com//scripts//Family-Man,-The.html",right_only,The Family Man,,,,"https://imsdb.com//scripts//Family-Man,-The.html",html
https://assets.scriptslug.com/live/pdf/scripts/the-farewell-2019.pdf?v=1729115015,The Farewell,,,left_only,The Farewell,,,,https://assets.scriptslug.com/live/pdf/scripts/the-farewell-2019.pdf?v=1729115015,pdf
https://assets.scriptslug.com/live/pdf/scripts/the-fast-and-the-furious-2001.pdf?v=1729115015,The Fast And The Furious,,,left_only,The Fast And The Furious,,,,https://assets.scriptslug.com/live/pdf/scripts/the-fast-and-the-furious-2001.pdf?v=1729115015,pdf
