movie_name_conventioned,scrapping_url,scrapping_url_extension
I Love You Phillip Morris,https://imsdb.com//scripts//I-Love-You-Phillip-Morris.html,html
I Robot,"https://imsdb.com//scripts//I,-Robot.html",html
I Saw The Light,https://assets.scriptslug.com/live/pdf/scripts/i-saw-the-light-2016.pdf?v=1729114928,pdf
I Spit On Your Grave,https://imsdb.com//scripts//I-Spit-on-Your-Grave.html,html
I Still Know What You Did Last Summer,https://imsdb.com//scripts//I-Still-Know-What-You-Did-Last-Summer.html,html
I Think Were Alone Now,https://assets.scriptslug.com/live/pdf/scripts/i-think-were-alone-now-2018.pdf?v=1729114928,pdf
I Tonya,https://assets.scriptslug.com/live/pdf/scripts/i-tonya-2017.pdf?v=1729114928,pdf
Identity,https://assets.scriptslug.com/live/pdf/scripts/identity-2003.pdf?v=1729114928,pdf
If Beale Street Could Talk,https://assets.scriptslug.com/live/pdf/scripts/if-beale-street-could-talk-2018.pdf?v=1729114928,pdf
Ill Do Anything,https://imsdb.com//scripts//I'll-Do-Anything.html,html
Im Thinking Of Ending Things,https://assets.scriptslug.com/live/pdf/scripts/im-thinking-of-ending-things-2020.pdf?v=1729114928,pdf
In Bruges,https://assets.scriptslug.com/live/pdf/scripts/in-bruges-2008.pdf?v=1729114928,pdf
In Fabric,https://assets.scriptslug.com/live/pdf/scripts/inf-fabric-2018.pdf?v=1729114929,pdf
In The Bedroom,https://imsdb.com//scripts//In-the-Bedroom.html,html
In The Loop,https://imsdb.com//scripts//In-the-Loop.html,html
In The Tall Grass,https://assets.scriptslug.com/live/pdf/scripts/in-the-tall-grass-2019.pdf?v=1729114929,pdf
Inception,https://assets.scriptslug.com/live/pdf/scripts/inception-2010.pdf?v=1729114929,pdf
Indecent Proposal,https://assets.scriptslug.com/live/pdf/scripts/indecent-proposal-1993.pdf?v=1729114929,pdf
Independence Day,https://assets.scriptslug.com/live/pdf/scripts/independence-day-1996.pdf?v=1729114929,pdf
Indiana Jones 4,https://imsdb.com//scripts//Indiana-Jones-IV.html,html
Indiana Jones And The Kingdom Of The Crystal Skull,https://assets.scriptslug.com/live/pdf/scripts/indiana-jones-and-the-kingdom-of-the-crystal-skull-2008.pdf?v=1729114929,pdf
Indiana Jones And The Last Crusade,https://assets.scriptslug.com/live/pdf/scripts/indiana-jones-and-the-last-crusade-1989.pdf?v=1729114929,pdf
Indiana Jones And The Raiders Of The Lost Ark,https://imsdb.com//scripts//Indiana-Jones-and-the-Raiders-of-the-Lost-Ark.html,html
Indiana Jones And The Temple Of Doom,https://assets.scriptslug.com/live/pdf/scripts/indiana-jones-and-the-temple-of-doom-1984.pdf?v=1729114929,pdf
Infinitely Polar Bear,https://assets.scriptslug.com/live/pdf/scripts/infinitely-polar-bear-2014.pdf?v=1729114929,pdf
Inglourious Basterds,https://assets.scriptslug.com/live/pdf/scripts/inglourious-bastards-2009.pdf?v=1729114930,pdf
Ingrid Goes West,https://assets.scriptslug.com/live/pdf/scripts/ingrid-goes-west-2017.pdf?v=1729114930,pdf
Inherent Vice,https://assets.scriptslug.com/live/pdf/scripts/inherent-vice-2014.pdf?v=1729114930,pdf
Initiation,https://assets.scriptslug.com/live/pdf/scripts/initiation-2016.pdf?v=1729114930,pdf
Innerspace,https://assets.scriptslug.com/live/pdf/scripts/innerspace-1987.pdf?v=1729114930,pdf
Inside Llewyn Davis,https://assets.scriptslug.com/live/pdf/scripts/inside-llewyn-davis-2013.pdf?v=1729114930,pdf
Inside Out,https://assets.scriptslug.com/live/pdf/scripts/inside-out-2015.pdf?v=1729114930,pdf
Insidious,https://assets.scriptslug.com/live/pdf/scripts/Insidious-2010.pdf?v=1729114850,pdf
Insidious Chapter 2,https://assets.scriptslug.com/live/pdf/scripts/insidious-chapter-2-2013.pdf?v=1729114930,pdf
Insomnia,https://assets.scriptslug.com/live/pdf/scripts/insomnia-2002.pdf?v=1729114931,pdf
Inspector Gadget,https://assets.scriptslug.com/live/pdf/scripts/inspector-gadget-1999.pdf?v=1729114931,pdf
Interstellar,https://assets.scriptslug.com/live/pdf/scripts/interstellar-2014.pdf?v=1729114931,pdf
Interview With The Vampire,https://assets.scriptslug.com/live/pdf/scripts/interview-with-the-vampire-1994.pdf?v=1729114931,pdf
Into The Wild,https://imsdb.com//scripts//Into-the-Wild.html,html
Into The Woods,https://assets.scriptslug.com/live/pdf/scripts/into-the-woods-2014.pdf?v=1729114931,pdf
Intolerable Cruelty,https://imsdb.com//scripts//Intolerable-Cruelty.html,html
Invasion Of The Body Snatchers,https://assets.scriptslug.com/live/pdf/scripts/invasion-of-the-body-snatchers-1978.pdf?v=1729114931,pdf
Inventing The Abbotts,https://imsdb.com//scripts//Inventing-the-Abbotts.html,html
Invictus,https://imsdb.com//scripts//Invictus.html,html
Iron Man,https://assets.scriptslug.com/live/pdf/scripts/iron-man-2008.pdf?v=1729114931,pdf
Isle Of Dogs,https://assets.scriptslug.com/live/pdf/scripts/isle-of-dogs-2018.pdf?v=1729114931,pdf
It,https://assets.scriptslug.com/live/pdf/scripts/it-2017.pdf?v=1729114931,pdf
It Follows,https://assets.scriptslug.com/live/pdf/scripts/it-follows-2015.pdf?v=1729114932,pdf
It Happened One Night,https://imsdb.com//scripts//It-Happened-One-Night.html,html
It Happened One Night,https://imsdb.com//scripts//It-Happened-One-Night.html,html
Its A Wonderful Life,https://assets.scriptslug.com/live/pdf/scripts/its-a-wonderful-life-1946.pdf?v=1729114932,pdf
Its Complicated,https://assets.scriptslug.com/live/pdf/scripts/its-complicated-2009.pdf?v=1729114932,pdf
Its Kind Of A Funny Story,https://assets.scriptslug.com/live/pdf/scripts/its-kind-of-a-funny-story-2010.pdf?v=1729114932,pdf
Jack Reacher,https://assets.scriptslug.com/live/pdf/scripts/jack-reacher-2012.pdf?v=1729114932,pdf
Jackie,https://assets.scriptslug.com/live/pdf/scripts/jackie-2016.pdf?v=1729114932,pdf
Jackie Brown,https://assets.scriptslug.com/live/pdf/scripts/jackie-brown-1997.pdf?v=1729114932,pdf
Jacobs Ladder,https://assets.scriptslug.com/live/pdf/scripts/jacobs-ladder-1990.pdf?v=1729114932,pdf
Jagged Edge,https://assets.scriptslug.com/live/pdf/scripts/jagged-edge-1985.pdf?v=1729114933,pdf
Jane Eyre,https://assets.scriptslug.com/live/pdf/scripts/jane-eyre-2011.pdf?v=1729114933,pdf
Jarhead,https://assets.scriptslug.com/live/pdf/scripts/jarhead-2005.pdf?v=1729114933,pdf
Jason Goes To Hell The Final Friday,https://assets.scriptslug.com/live/pdf/scripts/jason-goes-to-hell-the-final-friday1993.pdf?v=1729114933,pdf
Jason X,https://imsdb.com//scripts//Jason-X.html,html
Jaws,https://assets.scriptslug.com/live/pdf/scripts/jaws-1975.pdf?v=1729114933,pdf
Jaws 2,https://assets.scriptslug.com/live/pdf/scripts/jaws-2-1978.pdf?v=1729114933,pdf
Jay And Silent Bob Strike Back,https://imsdb.com//scripts//Jay-and-Silent-Bob-Strike-Back.html,html
Jennifer Eight,https://imsdb.com//scripts//Jennifer-Eight.html,html
Jennifers Body,https://assets.scriptslug.com/live/pdf/scripts/jennifers-body-2009.pdf?v=1729114933,pdf
Jerry Maguire,https://assets.scriptslug.com/live/pdf/scripts/jerry-maguire-1996.pdf?v=1729114933,pdf
Jeux Interdits,https://imsdb.com//scripts//Jeux-Interdits.html,html
Jfk,https://assets.scriptslug.com/live/pdf/scripts/jfk-1991.pdf?v=1729114933,pdf
Jimmy And Judy,https://imsdb.com//scripts//Jimmy-and-Judy.html,html
Jingle All The Way,https://assets.scriptslug.com/live/pdf/scripts/jingle-all-the-way-1996.pdf?v=1729114933,pdf
Jo Jo Dancer Your Life Is Calling,https://assets.scriptslug.com/live/pdf/scripts/jo-jo-dancer-your-life-is-calling-1986.pdf?v=1729114934,pdf
Jockey,https://assets.scriptslug.com/live/pdf/scripts/jockey-2021.pdf?v=1729114934,pdf
John Q,https://imsdb.com//scripts//John-Q.html,html
John Wick,https://assets.scriptslug.com/live/pdf/scripts/john-wick-2015.pdf?v=1729114934,pdf
John Wick Chapter 4,https://assets.scriptslug.com/live/pdf/scripts/john-wick-chapter-4-2023.pdf?v=1729114934,pdf
Jojo Rabbit,https://assets.scriptslug.com/live/pdf/scripts/jojo-rabbit-2019.pdf?v=1729114934,pdf
Joker,https://assets.scriptslug.com/live/pdf/scripts/joker-2019.pdf?v=1729114934,pdf
Joy,https://assets.scriptslug.com/live/pdf/scripts/joy-2015.pdf?v=1729114934,pdf
Judas And The Black Messiah,https://assets.scriptslug.com/live/pdf/scripts/judas-and-the-black-messiah-2021.pdf?v=1729114934,pdf
Judge Dredd,https://imsdb.com//scripts//Judge-Dredd.html,html
Jules,https://assets.scriptslug.com/live/pdf/scripts/jules-2023.pdf?v=1729114934,pdf
Julia,https://assets.scriptslug.com/live/pdf/scripts/julia-1977.pdf?v=1729114934,pdf
Julieta,https://assets.scriptslug.com/live/pdf/scripts/julieta-2016.pdf?v=1729114935,pdf
Jumanji,https://assets.scriptslug.com/live/pdf/scripts/jumanji-1995.pdf?v=1729114935,pdf
Juno,https://assets.scriptslug.com/live/pdf/scripts/juno-2007.pdf?v=1729114935,pdf
Jurassic Park,https://assets.scriptslug.com/live/pdf/scripts/jurassic-park-1993.pdf?v=1729114935,pdf
Jurassic Park 3,https://imsdb.com//scripts//Jurassic-Park-III.html,html
Jurassic Park The Lost World,https://imsdb.com//scripts//Jurassic-Park-The-Lost-World.html,html
Just Mercy,https://assets.scriptslug.com/live/pdf/scripts/just-mercy-2019.pdf?v=1729114935,pdf
K Pax,https://assets.scriptslug.com/live/pdf/scripts/k-pax-2001.pdf?v=1729114935,pdf
Kafka,https://imsdb.com//scripts//Kafka.html,html
Kajillionaire,https://assets.scriptslug.com/live/pdf/scripts/kajillionaire-2020.pdf?v=1729114935,pdf
Kalifornia,https://imsdb.com//scripts//Kalifornia.html,html
Karate Kid,https://assets.scriptslug.com/live/pdf/scripts/karate-kid-1984.pdf?v=1729114935,pdf
Kids,https://assets.scriptslug.com/live/pdf/scripts/kids-1995.pdf?v=1729114936,pdf
Kill Bill Vol 1,https://assets.scriptslug.com/live/pdf/scripts/kill-bill-vol-1-2003.pdf?v=1729114936,pdf
Kill Bill Vol 2,https://assets.scriptslug.com/live/pdf/scripts/kill-bill-vol-2-2004.pdf?v=1729114936,pdf
Kill The Messenger,https://assets.scriptslug.com/live/pdf/scripts/kill-the-messenger-2014.pdf?v=1729114936,pdf
Kill Your Darlings,https://assets.scriptslug.com/live/pdf/scripts/kill-your-darlings-2013.pdf?v=1729114936,pdf
Killer Klowns From Outer Space,https://assets.scriptslug.com/live/pdf/scripts/killer-klowns-from-outer-space-1989.pdf?v=1729114936,pdf
Killers Of The Flower Moon,https://assets.scriptslug.com/live/pdf/scripts/killers-of-the-flower-moon-2023.pdf?v=1729114936,pdf
Killing Zoe,https://imsdb.com//scripts//Killing-Zoe.html,html
Kin,https://assets.scriptslug.com/live/pdf/scripts/kin-2018.pdf?v=1729114936,pdf
King Kong,https://assets.scriptslug.com/live/pdf/scripts/king-kong-2005.pdf?v=1729114937,pdf
King Richard,https://assets.scriptslug.com/live/pdf/scripts/king-richard-2021.pdf?v=1729114937,pdf
Kingpin,https://assets.scriptslug.com/live/pdf/scripts/kingpin-1996.pdf?v=1729114937,pdf
Kings Of Summer,https://assets.scriptslug.com/live/pdf/scripts/kings-of-summer-2013.pdf?v=1729114937,pdf
Kingsman The Secret Service,https://assets.scriptslug.com/live/pdf/scripts/kingsman-the-secret-service-2014.pdf?v=1729114937,pdf
Kiss Kiss Bang Bang,https://assets.scriptslug.com/live/pdf/scripts/kiss-kiss-bang-bang-2005.pdf?v=1729114937,pdf
Kiss Of The Spider Woman,https://assets.scriptslug.com/live/pdf/scripts/kiss-of-the-spiderwoman-1985.pdf?v=1729114937,pdf
Klute,https://imsdb.com//scripts//Klute.html,html
Knight And Day,https://assets.scriptslug.com/live/pdf/scripts/knight-and-day-2010.pdf?v=1729114938,pdf
Knives Out,https://assets.scriptslug.com/live/pdf/scripts/knives-out-2019.pdf?v=1729114938,pdf
Knocked Up,https://assets.scriptslug.com/live/pdf/scripts/knocked-up-2007.pdf?v=1729114938,pdf
Kramer Vs Kramer,https://assets.scriptslug.com/live/pdf/scripts/kramer-vs-kramer-1979.pdf?v=1729114938,pdf
Krampus,https://assets.scriptslug.com/live/pdf/scripts/krampus-2015.pdf?v=1729114938,pdf
Kubo And The Two Strings,https://assets.scriptslug.com/live/pdf/scripts/kubo-and-the-two-strings-2016.pdf?v=1729114938,pdf
Kundun,https://imsdb.com//scripts//Kundun.html,html
Kung Fu Panda,https://imsdb.com//scripts//Kung-Fu-Panda.html,html
La Confidential,https://assets.scriptslug.com/live/pdf/scripts/l-a-confidential-1997.pdf?v=1729114938,pdf
La La Land,https://assets.scriptslug.com/live/pdf/scripts/la-la-land-2016.pdf?v=1729114938,pdf
La Story,https://assets.scriptslug.com/live/pdf/scripts/l-a-story-1991.pdf?v=1729114938,pdf
Labor Day,https://assets.scriptslug.com/live/pdf/scripts/labor-day-2013.pdf?v=1729114939,pdf
Labor Of Love,https://imsdb.com//scripts//Labor-of-Love.html,html
Labyrinth,https://imsdb.com//scripts//Labyrinth.html,html
Lady Bird,https://assets.scriptslug.com/live/pdf/scripts/lady-bird-2017.pdf?v=1729114939,pdf
Lady Chatterleys Lover,https://assets.scriptslug.com/live/pdf/scripts/lady-chatterleys-lover-2022.pdf?v=1729114939,pdf
Ladyhawke,https://assets.scriptslug.com/live/pdf/scripts/ladyhawke-1985.pdf?v=1729114939,pdf
Lake Placid,https://assets.scriptslug.com/live/pdf/scripts/lake-placid-1999.pdf?v=1729114939,pdf
Land Of Mine,https://assets.scriptslug.com/live/pdf/scripts/land-of-mine-2016.pdf?v=1729114939,pdf
Land Of The Dead,https://imsdb.com//scripts//Land-of-the-Dead.html,html
Larry Crowne,https://imsdb.com//scripts//Larry-Crowne.html,html
Lars And The Real Girl,https://assets.scriptslug.com/live/pdf/scripts/lars-and-the-real-girl-2007.pdf?v=1729114939,pdf
Last Chance Harvey,https://imsdb.com//scripts//Last-Chance-Harvey.html,html
Last Holiday,https://assets.scriptslug.com/live/pdf/scripts/last-holiday-2006.pdf?v=1729114939,pdf
Last Night In Soho,https://assets.scriptslug.com/live/pdf/scripts/last-night-in-soho-2021.pdf?v=1729114939,pdf
Last Tango In Paris,https://imsdb.com//scripts//Last-Tango-in-Paris.html,html
Law Abiding Citizen,https://assets.scriptslug.com/live/pdf/scripts/law-abiding-citizen-2009.pdf?v=1729114939,pdf
Lawrence Of Arabia,https://assets.scriptslug.com/live/pdf/scripts/lawrence-of-arabia-1962.pdf?v=1729114940,pdf
Le Diable Par La Queue,https://imsdb.com//scripts//Le-Diable-par-la-Queue.html,html
Lean On Me,https://assets.scriptslug.com/live/pdf/scripts/lean-on-me-1989.pdf?v=1729114940,pdf
Leave No Trace,https://assets.scriptslug.com/live/pdf/scripts/leave-no-trace-2018.pdf?v=1729114940,pdf
Leaving Las Vegas,https://assets.scriptslug.com/live/pdf/scripts/leaving-las-vegas-1995.pdf?v=1729114940,pdf
Lee Daniels The Butler,https://assets.scriptslug.com/live/pdf/scripts/lee-daniels-the-butler-2013.pdf?v=1729114940,pdf
Legally Blonde,https://imsdb.com//scripts//Legally-Blonde.html,html
Legend,https://assets.scriptslug.com/live/pdf/scripts/legend-1985.pdf?v=1729114940,pdf
Legend,https://assets.scriptslug.com/live/pdf/scripts/legend-2015.pdf?v=1729114940,pdf
Legion,https://imsdb.com//scripts//Legion.html,html
Lenny,https://assets.scriptslug.com/live/pdf/scripts/lenny-1974.pdf?v=1729114940,pdf
Leprechaun,https://assets.scriptslug.com/live/pdf/scripts/leprechaun-1993.pdf?v=1729114941,pdf
Leprechaun 2,https://assets.scriptslug.com/live/pdf/scripts/leprechaun-2-1994.pdf?v=1729114941,pdf
Les Miserables,https://imsdb.com//scripts//Les-Miserables.html,html
Les Misérables,https://assets.scriptslug.com/live/pdf/scripts/les-miserables-2012.pdf?v=1729114941,pdf
Les Tontons Flingueurs,https://imsdb.com//scripts//Les-Tontons-Flingueurs.html,html
Let Me In,https://assets.scriptslug.com/live/pdf/scripts/let-me-in-2010.pdf?v=1729114941,pdf
Lethal Weapon,https://assets.scriptslug.com/live/pdf/scripts/lethal-weapon-1987.pdf?v=1729114941,pdf
Lethal Weapon 2,https://assets.scriptslug.com/live/pdf/scripts/lethal-weapon-2-1989.pdf?v=1729114941,pdf
Lethal Weapon 4,https://assets.scriptslug.com/live/pdf/scripts/lethal-weapon-4-1988.pdf?v=1729114941,pdf
Leviathan,https://imsdb.com//scripts//Leviathan.html,html
Liar Liar,https://assets.scriptslug.com/live/pdf/scripts/liar-liar-1997.pdf?v=1729114941,pdf
License To Kill,https://assets.scriptslug.com/live/pdf/scripts/license-to-kill-1989.pdf?v=1729114941,pdf
Life,https://imsdb.com//scripts//Life.html,html
Life As A House,https://imsdb.com//scripts//Life-As-A-House.html,html
Life Itself,https://assets.scriptslug.com/live/pdf/scripts/life-itself-2018.pdf?v=1729114941,pdf
Life Of Pi,https://assets.scriptslug.com/live/pdf/scripts/life-of-pi-2012.pdf?v=1729114942,pdf
Life Stinks,https://assets.scriptslug.com/live/pdf/scripts/life-stinks-1991.pdf?v=1729114942,pdf
Light Sleeper,https://imsdb.com//scripts//Light-Sleeper.html,html
Lights Out,https://assets.scriptslug.com/live/pdf/scripts/lights-out-2016.pdf?v=1729114942,pdf
Like Father Like Son,https://assets.scriptslug.com/live/pdf/scripts/like-father-like-son-1987.pdf?v=1729114942,pdf
Limitless,https://imsdb.com//scripts//Limitless.html,html
Lincoln,https://assets.scriptslug.com/live/pdf/scripts/lincoln-2012.pdf?v=1729114942,pdf
Lion,https://assets.scriptslug.com/live/pdf/scripts/lion-2016.pdf?v=1729114942,pdf
Little Athens,https://imsdb.com//scripts//Little-Athens.html,html
Little Men,https://imsdb.com//scripts//Little-Men.html,html
Little Miss Sunshine,https://assets.scriptslug.com/live/pdf/scripts/little-miss-sunshine-2006.pdf?v=1729114942,pdf
Little Nicky,https://imsdb.com//scripts//Little-Nicky.html,html
Little Shop Of Horrors,https://assets.scriptslug.com/live/pdf/scripts/little-shop-of-horrors-1986.pdf?v=1729114942,pdf
Little Women,https://assets.scriptslug.com/live/pdf/scripts/little-women-2019.pdf?v=1729114942,pdf
Live And Let Die,https://assets.scriptslug.com/live/pdf/scripts/live-and-let-die-1973.pdf?v=1729114942,pdf
Live By Night,https://assets.scriptslug.com/live/pdf/scripts/live-by-night-2016.pdf?v=1729114943,pdf
Live Free Or Die Hard,https://assets.scriptslug.com/live/pdf/scripts/life-free-or-die-hard-2007.pdf?v=1729114941,pdf
Living,https://assets.scriptslug.com/live/pdf/scripts/living-2022.pdf?v=1729114943,pdf
Living In Oblivion,https://imsdb.com//scripts//Living-in-Oblivion.html,html
Lock Stock And Two Smoking Barrels,https://assets.scriptslug.com/live/pdf/scripts/lock-stock-and-two-smoking-barrels-1998.pdf?v=1729114943,pdf
Locke,https://assets.scriptslug.com/live/pdf/scripts/locke-2013.pdf?v=1729114943,pdf
Logan,https://assets.scriptslug.com/live/pdf/scripts/logan-2017.pdf?v=1729114943,pdf
Logans Run,https://imsdb.com//scripts//Logan's-Run.html,html
Lone Star,https://imsdb.com//scripts//Lone-Star.html,html
Lone Survivor,https://assets.scriptslug.com/live/pdf/scripts/lone-survivor-2013.pdf?v=1729114943,pdf
Looney Tunes Back In Action,https://assets.scriptslug.com/live/pdf/scripts/looney-tunes-back-in-action-2003.pdf?v=1729114943,pdf
Looper,https://assets.scriptslug.com/live/pdf/scripts/looper-2012.pdf?v=1729114943,pdf
Lord Of Illusions,https://imsdb.com//scripts//Lord-of-Illusions.html,html
Lord Of The Rings Return Of The King,https://imsdb.com//scripts//Lord-of-the-Rings-Return-of-the-King.html,html
Lord Of The Rings The Two Towers,https://imsdb.com//scripts//Lord-of-the-Rings-The-Two-Towers.html,html
Lord Of War,https://imsdb.com//scripts//Lord-of-War.html,html
Lost Highway,https://assets.scriptslug.com/live/pdf/scripts/lost-highway-1997.pdf?v=1729114944,pdf
Lost Horizon,https://imsdb.com//scripts//Lost-Horizon.html,html
Lost In Space,https://imsdb.com//scripts//Lost-in-Space.html,html
Lost In Translation,https://assets.scriptslug.com/live/pdf/scripts/lost-in-translation-2003.pdf?v=1729114944,pdf
Love & Other Drugs,https://assets.scriptslug.com/live/pdf/scripts/love-and-other-drugs-2010.pdf?v=1729114944,pdf
Love Actually,https://assets.scriptslug.com/live/pdf/scripts/love-actually-2003.pdf?v=1729114944,pdf
Love And Basketball,https://imsdb.com//scripts//Love-and-Basketball.html,html
Love And Friendship,https://assets.scriptslug.com/live/pdf/scripts/love-and-friendship-2016.pdf?v=1729114944,pdf
Love Is Strange,https://assets.scriptslug.com/live/pdf/scripts/love-is-strange-2014.pdf?v=1729114944,pdf
